symbol,turnover24h,age_days,exit_method,exit_score,exit_selection_note,trades,total_return,average_return,median_return,win_rate,max_drawdown,train_return,validation_trades,validation_return,validation_expectancy,validation_median,validation_win_rate,validation_profit_factor,validation_sell_early_median_6h,eligibility_tier,eligible,score
ACEUSDT,869390.3816,960.3049353125,structure_mfe40_act100,0.9116666666666666,best_daily_stop_exit_validation_score,65,0.10474978934758927,0.0015792546254755303,0.00278346222486603,0.7076923076923077,-0.03684891921649036,0.08021736304449245,13,0.02271063874955148,0.0017614552422789977,0.002934139589101049,0.8461538461538461,1.780376654111634,0.00520101208883883,strict,True,0.6260683760683761
METISUSDT,107659.2244,944.9606181828703,structure_mfe30_act075,1.0,best_daily_stop_exit_validation_score,51,0.06794500163150619,0.0013287353619343349,0.0027311222978975156,0.6666666666666666,-0.048470861821399924,0.026531590386637438,11,0.040343046071548594,0.00362690395597926,0.00261090641120132,0.8181818181818182,3.3964489824477253,0.009702766014406672,strict,True,0.6180982905982906
COTIUSDT,24402594.042,1706.1042177199074,structure_mfe30_act075,0.97,best_daily_stop_exit_validation_score,54,0.05832310354508419,0.0010839292695454766,0.002489173400027301,0.6666666666666666,-0.04463656024283624,0.01842445708662188,20,0.03917683455147891,0.0019523578050398677,0.0026639380413112654,0.65,1.8257197243951722,0.010524463788005756,strict,True,0.616965811965812
NOTUSDT,556043.0139,809.9356297569444,structure_mfe30_act075,1.0,best_daily_stop_exit_validation_score,71,0.1717386283125364,0.0022691080261115926,0.0028888888888888306,0.7323943661971831,-0.03904977723955394,0.14390264320479185,22,0.02433422570801813,0.0011116724660442166,0.001517289843812609,0.7272727272727273,1.5704985276179118,0.006266850959748327,strict,True,0.6086324786324786
NIGHTUSDT,524346.1564,238.15771309027778,structure_mfe50_act125,0.8050000000000002,best_daily_stop_exit_validation_score,50,0.13274958007484283,0.002594903802591304,0.0018777098372013698,0.64,-0.03276481037595935,0.10605549089367261,12,0.02413449361351816,0.0020700400285327647,0.0017234119472984153,0.6666666666666666,1.647566507029517,0.008421703084336096,strict,True,0.599423076923077
SAHARAUSDT,1422331.2943,410.1230140162037,structure_mfe40_act100,0.814,best_daily_stop_exit_validation_score,59,0.08302715919885362,0.0014054190802603127,0.003272997032640946,0.6610169491525424,-0.040923772391590285,0.050396725687631205,24,0.031064865981814682,0.001295375072882022,0.003283493858817433,0.7083333333333334,1.5911620325566251,0.012034446590070802,strict,True,0.5922008547008547
BIOUSDT,772287.7362,588.1762431828704,structure_mfe30_act075,1.0,best_daily_stop_exit_validation_score,70,0.130939540238165,0.0018431559282512167,0.002973611801593835,0.6571428571428571,-0.11592350011983166,0.08938113886998766,20,0.03814863309574679,0.0018948077160509617,0.0030663931042146384,0.8,1.9901449149136692,0.012136468318833193,strict,True,0.5900427350427352
XANUSDT,1095318.2615,309.1418103125,structure_mfe50_act125,1.0,best_daily_stop_exit_validation_score,51,0.043686681977819,0.000919873029755992,0.003868129159477652,0.5686274509803921,-0.09443624786433091,0.0005369904606924436,9,0.04312653298031366,0.004760441493076997,0.006645533398909166,0.6666666666666666,2.5400105244707007,0.010765550239234534,strict,True,0.5853632478632479
TOWNSUSDT,638460.2217,363.98289827546296,structure_mfe30_act075,0.7983333333333333,best_daily_stop_exit_validation_score,35,0.046876985063897036,0.0013498201729532965,0.0032735042735042583,0.7142857142857143,-0.06907428795242432,0.013166985045529378,7,0.03327190928635826,0.004713503577552133,0.003117647058823559,0.8571428571428571,4.456973890944642,0.016190985559391136,strict,True,0.5841452991452991
WAVESUSDT,265138.3651,1672.2742524421296,structure_mfe30_act075,0.9666666666666667,best_daily_stop_exit_validation_score,68,0.06701998742799398,0.000974924917983067,0.001999500499500596,0.6911764705882353,-0.030975785151605595,0.03482604155084057,20,0.031110490637543675,0.001545142873287842,0.002110426331444316,0.75,2.1249759720020363,0.005869218308817148,strict,True,0.5802136752136752
TNSRUSDT,218893.1158,847.2645533680555,structure_mfe40_act100,0.8839999999999999,best_daily_stop_exit_validation_score,50,0.11292660334650528,0.0021755504789810836,0.0031013163480799752,0.7,-0.028107053682561056,0.09410679831435487,9,0.01720106762991125,0.0019130325042446704,0.002556140928547835,0.7777777777777778,2.1673335957644357,0.011550932180491857,strict,True,0.5788675213675215
HUMAUSDT,614942.5404,435.04638207175924,structure_mfe30_act075,1.0,best_daily_stop_exit_validation_score,51,0.08094234551707946,0.001599064021326817,0.003627991433094225,0.6274509803921569,-0.039779306398745384,0.04384596418515985,20,0.035538175750746914,0.0018204989872327606,0.0021892553627024256,0.55,1.5597377357217481,0.009938686719855983,strict,True,0.5762179487179487
STABLEUSDT,876335.945,271.0542640162037,structure_mfe30_act075,0.9416666666666665,best_daily_stop_exit_validation_score,46,0.055543952395368246,0.001292403131758003,0.0019084703540104284,0.5652173913043478,-0.09857434151856348,0.0019841490464047595,9,0.05345374315545515,0.0059184382136791,0.002557662107757764,0.6666666666666666,3.6703451976101062,0.005014760317131772,strict,True,0.5705128205128205
TRUSTUSDT,396609.3016,263.07674086805554,structure_mfe40_act100,0.9049999999999999,best_daily_stop_exit_validation_score,45,0.06847848095684039,0.001532811775972334,0.001910413824465552,0.6,-0.0406341836401517,0.04755450500950942,6,0.01997411671399485,0.003338739559613224,0.004383764781795031,0.6666666666666666,2.475662991680382,0.011602219323695984,strict,True,0.5692094017094017
PLUMEUSDT,647217.5054,557.3081181828703,structure_mfe30_act075,0.8228571428571428,best_daily_stop_exit_validation_score,57,0.09327404623886015,0.001628310978559642,0.0036639629200462273,0.6842105263157895,-0.08525414073712445,0.06203553322312172,15,0.029413811533155032,0.0019729223151388436,0.00346271828513356,0.8,1.7151007602130952,0.019965644448199038,strict,True,0.5674358974358974
DRIFTUSDT,2491941.9838,805.1915904050926,structure_mfe40_act100,0.9333333333333333,best_daily_stop_exit_validation_score,64,0.18317902804556807,0.002866582906531379,0.0032471072330420023,0.5625,-0.09965446613858497,0.16007513910272486,11,0.019915855589072606,0.0019044723436403086,0.0056797642436149385,0.6363636363636364,1.371092078726363,0.010637402501501025,strict,True,0.5668376068376068
LIGHTUSDT,441350.2337,311.0366019791667,structure_mfe30_act075,0.7633333333333333,best_daily_stop_exit_validation_score,54,0.08342070316555539,0.00154968441762969,0.00423947581548434,0.7037037037037037,-0.055826354230849806,0.06597528899512439,7,0.016365683473653858,0.0023674666565980545,0.004343511450381699,0.7142857142857143,1.7380985757051315,0.03305520411268259,strict,True,0.5648290598290598
OGUSDT,36155.1019,1072.2421806828704,structure_mfe30_act075,1.0,best_daily_stop_exit_validation_score,39,0.04091906084381236,0.001049777049979787,0.0015847599865727044,0.6923076923076923,-0.018846557567074762,0.013551213280825314,9,0.027001938534904735,0.002996912175688599,0.003507042253521165,0.7777777777777778,2.6957859901107537,0.011285067154096717,strict,True,0.5641239316239316
COREUSDT,2960759.121,1272.2801783680557,structure_mfe30_act075,1.0,best_daily_stop_exit_validation_score,72,0.0708074894163706,0.001009993361410848,0.002864033857105542,0.7083333333333334,-0.1002274217757797,0.035773626038581474,18,0.03382386121548531,0.0018695000532413,0.0028302673736921866,0.8888888888888888,2.221757674336916,0.007250434834095043,strict,True,0.5606837606837606
EDUUSDT,60552.0665,1187.2591135532407,structure_mfe50_act125,0.9025,best_daily_stop_exit_validation_score,60,0.24167964613212867,0.0037464178436770763,0.003908939307903815,0.7,-0.04692757988831964,0.23143389996709307,6,0.008320175500535987,0.0014350240590335444,0.005632659195844547,0.6666666666666666,1.3492165213557359,0.014360561041746434,strict,True,0.5606410256410256
GPSUSDT,844483.0682,532.2451204976852,structure_mfe30_act075,0.7674999999999998,best_daily_stop_exit_validation_score,46,0.05699502761888531,0.0012887309396808874,0.003712986199450375,0.6739130434782609,-0.07294590987052951,0.030977835512046914,8,0.025235452412919024,0.0031887829919328564,0.006176349639925528,0.75,1.8312996915708848,0.011164700793829141,strict,True,0.5586324786324786
FORMUSDT,222867.7766,503.17539827546295,structure_mfe30_act075,0.9325,best_daily_stop_exit_validation_score,41,0.06448474640908453,0.0015589964570043894,0.0035355623701652803,0.7073170731707317,-0.039625471598447426,0.04525166079562326,8,0.018400435354315903,0.002299646441257159,0.004135056352068568,0.75,2.2853492285616825,0.006533512857065049,strict,True,0.5567521367521369
ZECUSDT,52131509.4141,1714.5893681828704,structure_mfe30_act075,1.0,best_daily_stop_exit_validation_score,59,0.06581153117645511,0.0011428711908075704,0.0036202677989615193,0.711864406779661,-0.04467574440645272,0.0446973727205866,17,0.020210789274680785,0.0012050924246393001,0.0036202677989615193,0.7647058823529411,1.4594120092379375,0.007991982858748248,strict,True,0.5563034188034188
MMTUSDT,6785435.8028,281.1988242013889,structure_mfe30_act075,1.0,best_daily_stop_exit_validation_score,42,0.0454058549957419,0.0010913386966954423,0.0028166098878016363,0.6666666666666666,-0.06260735342291168,0.023499665154148364,6,0.021403221307643827,0.003557481539487355,0.004722128982232455,0.8333333333333334,3.235610733925953,0.013243137783572667,strict,True,0.5539102564102565
APTUSDT,5621852.5473,1385.940386701389,structure_mfe40_act100,0.925,best_daily_stop_exit_validation_score,78,0.04999107799807989,0.0006924415995913091,0.0025320678889970702,0.6025641025641025,-0.05676070999226934,0.013717943158632728,21,0.03578227561645386,0.0017611027226099914,0.0024749034749033125,0.5714285714285714,1.4950774205929231,0.009188959057688129,strict,True,0.5507692307692307
ENSUSDT,547213.1896,1726.5893681828704,structure_mfe30_act075,1.0,best_daily_stop_exit_validation_score,60,0.11753377708896107,0.0018804323236215783,0.0028395291870778614,0.7166666666666667,-0.028051377785829223,0.10287174572225699,12,0.01329441199629433,0.0011233271752540133,0.0016107346719540514,0.6666666666666666,1.5139655670903396,0.013301671882490096,strict,True,0.5458547008547009
ARCUSDT,772405.7605,578.2447154050926,structure_mfe40_act100,0.8725,best_daily_stop_exit_validation_score,50,0.1258814424872201,0.002747665930930534,0.002847939774300757,0.62,-0.11624615650371384,0.08998357604143381,15,0.032934318676763,0.002303115772492877,0.0025598248340158456,0.6,1.5447857380709833,0.008455834058985978,strict,True,0.5402777777777777
IMXUSDT,1323749.1643,1714.5893681828704,structure_mfe30_act075,0.8466666666666667,best_daily_stop_exit_validation_score,53,0.10889216131459523,0.0019961604515651016,0.0025495554823838926,0.6981132075471698,-0.03768177012208085,0.08958009460976024,19,0.017724320405974048,0.0009370495190708277,0.0025067437379574517,0.7894736842105263,1.5754724669220912,0.011328290004224195,strict,True,0.5346153846153846
AZTECUSDT,133613.56,173.2784191087963,structure_mfe30_act075,1.0,best_daily_stop_exit_validation_score,44,0.06290202043815252,0.001457879688519459,0.0024602725586059257,0.5909090909090909,-0.07528535973328121,0.015841979855975907,14,0.04632614276173985,0.003290401808130085,0.0024602725586059257,0.7142857142857143,3.223174265652282,0.011957335350913145,strict,True,0.5299999999999999
MEWUSDT,134739.5356,833.2034769791667,structure_mfe30_act075,1.0,best_daily_stop_exit_validation_score,67,0.04601487864521747,0.0006974743884096273,0.0029548022598869803,0.746268656716418,-0.03589312526637711,0.021468564252484335,22,0.024030415865706756,0.0010926999811102088,0.0030011381962855585,0.8181818181818182,1.7021745494861926,0.009460178607372138,strict,True,0.5292307692307692
JASMYUSDT,1152647.8978,1658.3138820717593,structure_mfe30_act075,0.8928571428571428,best_daily_stop_exit_validation_score,57,0.04138810350460287,0.0007382414380409842,0.002724265556326767,0.631578947368421,-0.07004417885221492,0.0037972641058672263,17,0.0374486370335152,0.002179861827241699,0.002724265556326767,0.8235294117647058,2.593879231526291,0.010347767970316335,strict,True,0.5288461538461539
AGIUSDT,88174.1314,991.2367755902778,structure_mfe30_act075,0.95,best_daily_stop_exit_validation_score,58,0.03500933113546956,0.0006331404436638353,0.0026776054521013845,0.7241379310344828,-0.059799354934526594,0.0010250932068902596,16,0.03394943659175098,0.0021076723297426755,0.0026229665176629178,0.8125,2.2824281733481215,0.016852846834451318,strict,True,0.5280982905982906
STXUSDT,974446.0799,1708.2562316087963,structure_mfe40_act100,1.0,best_daily_stop_exit_validation_score,64,0.033289312522968295,0.000554146235806618,0.002115029585676221,0.640625,-0.04443644017789061,0.001842543786293449,22,0.03138893325275216,0.0014309361021496666,0.002665263179106315,0.6818181818181818,1.6430539695781308,0.008000983684022467,strict,True,0.5249572649572649
1000000MOGUSDT,413816.9416,809.9341251273148,structure_time_staged_mfe,0.756,best_daily_stop_exit_validation_score,61,0.06329640037577855,0.0010319939063888164,0.0024573848185843747,0.7213114754098361,-0.0341401035332648,0.04138249165236352,16,0.021043093098909393,0.0013196491838791062,0.0015046215470335697,0.6875,1.7633971734559104,0.007144490091404387,strict,True,0.5240170940170941
WIFUSDT,9840590.2049,936.1923311458334,structure_mfe30_act075,0.9150000000000001,best_daily_stop_exit_validation_score,71,0.1470856698147398,0.001976558405882349,0.002867878192534535,0.7183098591549296,-0.05495711133893033,0.13435436761964992,20,0.011223390642737252,0.0005828389241631763,0.0028872308506459063,0.7,1.2088383529679163,0.0111871003475702,strict,True,0.5194017094017094
MAVIAUSDT,140645.5341,909.2057339236111,structure_mfe30_act075,1.0,best_daily_stop_exit_validation_score,56,0.056246508955950514,0.0010305639176393401,0.0029299193923301168,0.6428571428571429,-0.07548875319165493,0.02309443122845667,8,0.032403731968013494,0.004144510680942903,0.0013317339697913608,0.625,2.3921223538630914,0.00978869021769524,strict,True,0.5164529914529914
MONUSDT,2441874.2062,253.00735429398148,structure_mfe50_act125,0.8450000000000001,best_daily_stop_exit_validation_score,65,0.118413968294242,0.0018993410413193452,0.0032502951593861304,0.6153846153846154,-0.10087000384447475,0.08366398242783846,21,0.032067122678147264,0.0015795432831428144,0.001733550738538204,0.6190476190476191,1.546008414557388,0.013961561040353176,strict,True,0.5161111111111112
1000NEIROCTOUSDT,214328.4919,687.1816829976851,structure_mfe30_act075,0.8699999999999999,best_daily_stop_exit_validation_score,59,0.14921131737925508,0.0024073833252405696,0.0028174735670561954,0.6949152542372882,-0.06207061992392371,0.12611490141396153,16,0.020509821809740814,0.0012860731277273556,0.0018281051085360387,0.6875,1.749317829528334,0.01187289052412066,strict,True,0.5139957264957266
CHRUSDT,80388.5218,1720.5893681828704,structure_mfe30_act075,0.9239999999999999,best_daily_stop_exit_validation_score,55,0.0661409448644592,0.0012173966984810659,0.0033902439024390283,0.7090909090909091,-0.06702306159314397,0.03690992370229895,16,0.028190511532371287,0.0017554351331621485,0.0031530782250509546,0.875,2.121776067380356,0.008586889077806914,strict,True,0.5126709401709402
ATOMUSDT,13846452.0812,1758.5893681828704,structure_mfe30_act075,1.0,best_daily_stop_exit_validation_score,68,0.07499237962870886,0.0010862447423660836,0.001447515061161254,0.75,-0.04571723107855674,0.0532892812915533,27,0.02060506901821113,0.0007586742571968741,0.0013029286543669869,0.8518518518518519,2.1011699896878007,0.007363342885124524,strict,True,0.5114529914529915
1000PEPEUSDT,42574176.3528,1189.1695649421297,structure_mfe30_act075,1.0,best_daily_stop_exit_validation_score,58,0.0729477880902043,0.0012517833027720744,0.0027234042553191404,0.7241379310344828,-0.04561117259587444,0.06216610886918472,7,0.010150652643678981,0.0014718423567517962,0.0023248081841432686,0.7142857142857143,1.5772543656814795,0.014165543862204588,strict,True,0.5110470085470086
ESPUSDT,1864385.9293,175.1936968865741,structure_mfe30_act075,1.0,best_daily_stop_exit_validation_score,50,0.07197738209200955,0.0014230647427744387,0.002195208014330597,0.66,-0.041587048426532824,0.05412183421890493,10,0.016938789515099195,0.0016958345905006562,0.002195208014330597,0.7,2.0117721805550293,0.011632432562594608,strict,True,0.5080982905982906
FLRUSDT,772428.7122,1237.257099664352,structure_time_staged_mfe,0.7741666666666667,best_daily_stop_exit_validation_score,81,0.05766079737356966,0.0007126322358335176,0.0011563640384829607,0.6296296296296297,-0.030340979624903675,0.03364062318815253,23,0.023238419278965416,0.0010180663291496535,0.001927580893682613,0.6086956521739131,1.5333884745709996,0.0037802051752255927,strict,True,0.503974358974359
XMRUSDT,6480359.5656,1686.452620497685,structure_mfe50_act125,0.8816666666666666,best_daily_stop_exit_validation_score,36,0.026702593536278574,0.0008139079129850733,0.002446768490844798,0.6111111111111112,-0.0629351968108155,0.0029456408741812545,7,0.02368717874020554,0.0033930837890469817,0.003741698010094053,0.7142857142857143,2.4216506003755836,0.007393121182899254,strict,True,0.5033333333333334
ARBUSDT,9207233.4269,1230.1951552199075,structure_mfe40_act100,0.9416666666666667,best_daily_stop_exit_validation_score,66,0.08449231051303663,0.001279880937897678,0.003113339525209092,0.6363636363636364,-0.0760642122534455,0.06090944956644262,18,0.02222891025829865,0.001239857575397235,0.0030328854315164753,0.7222222222222222,1.5858019118466962,0.008286233549471445,strict,True,0.5024358974358976
KAIAUSDT,770643.9708,641.2389746643519,structure_mfe30_act075,1.0,best_daily_stop_exit_validation_score,66,0.029950068633837645,0.00046795705210069476,0.0014899956114577959,0.696969696969697,-0.046151734374382136,0.003991461237300653,16,0.02585540654354368,0.0016110049284383677,0.0014127146083492423,0.8125,2.1949285983282567,0.011244106562155354,strict,True,0.4985470085470085
CLANKERUSDT,113953.5001,463.16147466435183,structure_mfe30_act075,1.0,best_daily_stop_exit_validation_score,73,0.06475040346776217,0.0008936348174746672,0.002985253628260743,0.7397260273972602,-0.05041080418062471,0.04724493737679536,15,0.016715732362302615,0.0011382622019197194,0.0034751777676299564,0.8,1.4321191455023876,0.010151399974660968,strict,True,0.49777777777777776
SOMIUSDT,284386.9347,335.9789399421296,structure_mfe30_act075,1.0,best_daily_stop_exit_validation_score,67,0.044904044457450665,0.0006929937326811357,0.0024017278617710644,0.6716417910447762,-0.06879300850688486,0.012757982019337533,20,0.03174110992837309,0.0016018196369887053,0.0025145486321990216,0.7,1.6313700976742644,0.009450088554204927,strict,True,0.4925641025641026
RAREUSDT,54617.396,981.3059885532407,structure_mfe30_act075,0.8574999999999999,best_daily_stop_exit_validation_score,53,0.06054525819947476,0.0011386326024112072,0.0021602708803610824,0.6415094339622641,-0.04727485520229768,0.03590868247319312,13,0.023782574799414258,0.0018234784328894622,0.0022935641068727594,0.7692307692307693,2.2938510127033434,0.007900149306963478,strict,True,0.4885470085470085
ROSEUSDT,769942.2158,1663.3366945717592,structure_mfe30_act075,1.0,best_daily_stop_exit_validation_score,77,0.1252419337266646,0.0015770498238739186,0.003194487245334777,0.6883116883116883,-0.05467596409436959,0.10899493687579076,20,0.014650199302662648,0.0007664115542820041,0.0017030698318226687,0.6,1.2276075728576148,0.009654076772752984,strict,True,0.4879914529914529
10000SATSUSDT,485167.5212,992.1854908680556,structure_mfe30_act075,0.9716666666666666,best_daily_stop_exit_validation_score,50,0.04600987893853814,0.0009312295503922655,0.0028520298746582693,0.68,-0.03528168936682108,0.024561787532333845,14,0.0209339169849998,0.001496123073971623,0.002024536423105073,0.7142857142857143,1.8274743607457546,0.008821757955278398,strict,True,0.4878418803418804
MAGMAUSDT,257859.2311,221.29292142361112,structure_mfe30_act075,1.0,best_daily_stop_exit_validation_score,34,0.039483962616035484,0.0012145665765678608,0.0037679219649924276,0.5882352941176471,-0.05040557384920841,0.015330116174187447,10,0.023789155917939953,0.0024155010368178244,0.003345000771051266,0.7,1.7126390579530943,0.023344659305270188,strict,True,0.48732905982905983
RAYDIUMUSDT,127984.0281,791.2060464236112,structure_mfe30_act075,0.975,best_daily_stop_exit_validation_score,38,0.03460062940929487,0.0009357153527732503,0.002365443255024525,0.631578947368421,-0.03224932355603782,0.004988848998035644,14,0.029464785047895514,0.002108395038088232,0.0018997156975563154,0.6428571428571429,1.8815590421254447,0.008033555677523174,strict,True,0.4865170940170941
KNCUSDT,85573.5768,1667.2695302199074,structure_mfe30_act075,0.8299999999999998,best_daily_stop_exit_validation_score,44,0.058312613136999314,0.0013096544329805316,0.0024464900874618953,0.7045454545454546,-0.03888419882777516,0.035633106238692536,14,0.021899171397365302,0.0015640349630910834,0.0021044164329691037,0.7142857142857143,1.9584967062520462,0.0072043985322521875,strict,True,0.48457264957264956
SOSOUSDT,208372.6326,404.1254908680556,structure_mfe30_act075,0.8,best_daily_stop_exit_validation_score,41,0.04580838490449435,0.001165801453456556,0.0017213822894167627,0.6341463414634146,-0.047051746053476506,0.023558996566754198,9,0.021737279836697265,0.0024133206196340264,0.0021089853091901265,0.6666666666666666,2.3306519547786273,0.009295202820613024,strict,True,0.47884615384615387
NEWTUSDT,104936.5869,410.26638207175927,structure_mfe30_act075,0.834,best_daily_stop_exit_validation_score,53,0.06344707286218565,0.0012034653033404727,0.0025757211538460787,0.660377358490566,-0.03850936421416318,0.03650478287777181,20,0.025993406330080404,0.001349613023541907,0.0010837894351423136,0.6,1.432047026293936,0.008590327357128613,strict,True,0.47807692307692307
EDGEUSDT,1266817.0647,137.4382802199074,structure_mfe30_act075,1.0,best_daily_stop_exit_validation_score,37,0.03662521033687982,0.00108534621056025,0.004371301901270442,0.6756756756756757,-0.06823573794989513,0.014499956196711183,12,0.02180902424393838,0.0018477813034338455,0.0050527092868744026,0.75,1.530794452780971,0.026818893309414005,strict,True,0.4766025641025641
1000TURBOUSDT,238979.1135,887.1224816087963,structure_mfe40_act100,0.87625,best_daily_stop_exit_validation_score,55,0.0894366204118826,0.0016069365776625463,0.0023991325130566796,0.6545454545454545,-0.0592671400135234,0.064828568141728,19,0.023109872336632975,0.0012262545451433456,0.0019126213592232108,0.7368421052631579,1.5908872879725309,0.0055095781231515595,strict,True,0.4740811965811966
ONDOUSDT,32209747.0856,925.151960775463,structure_mfe30_act075,0.9666666666666667,best_daily_stop_exit_validation_score,47,0.06040307243745602,0.001286866594867105,0.0024785932721712598,0.6382978723404256,-0.04730765576841678,0.045208817028286497,12,0.014537052464185019,0.0012247605364139606,0.0027658453559276106,0.6666666666666666,1.492680719611876,0.012176447957791159,strict,True,0.4620299145299146
MORPHOUSDT,1530589.909,620.2310464236111,structure_mfe30_act075,1.0,best_daily_stop_exit_validation_score,46,0.03007126184426534,0.000682874433752025,0.0024280051387587384,0.6521739130434783,-0.06479656945064993,0.0008833337427072152,18,0.029162168174398984,0.0016249910952811858,0.0025082156819623566,0.7222222222222222,1.7461703937372495,0.01596282010672856,strict,True,0.4556837606837607
SUPERUSDT,165707.4915,985.3279561458334,structure_mfe40_act100,0.8050000000000002,best_daily_stop_exit_validation_score,67,0.041142141091667916,0.0006294033788928016,0.0014722321748478215,0.6119402985074627,-0.05888178519757081,0.007913922874362767,25,0.03296731740994718,0.0013189599382472579,0.0017691242644514169,0.68,1.6840409179418236,0.009789902100979075,strict,True,0.45504273504273507
BCHUSDT,8005247.032,3137.58936818287,structure_mfe30_act075,1.0,best_daily_stop_exit_validation_score,62,0.041876159558733805,0.0006830101576061025,0.0018992431755939796,0.6774193548387096,-0.06385860399110121,0.022207263826043988,14,0.019241592609184233,0.0013746544105999107,0.002067387564826385,0.7857142857142857,1.9247022716714581,0.01130487442669803,strict,True,0.45393162393162395
RONINUSDT,19153.2398,537.2899121643519,structure_mfe30_act075,1.0,best_daily_stop_exit_validation_score,38,0.10335565276485026,0.0026160971205751366,0.002761292305399788,0.7894736842105263,-0.02183898710966581,0.09369260116146605,7,0.00883525370211169,0.0012621033914370962,0.0014920367247518449,0.8571428571428571,2.7124568643970246,0.0041295769477838196,strict,True,0.45053418803418804
TAOUSDT,13372272.3457,917.2620417939814,structure_mfe30_act075,0.9400000000000001,best_daily_stop_exit_validation_score,59,0.06964895595884912,0.0011790600631965142,0.0033032786885246477,0.711864406779661,-0.03538022609780944,0.05782557873696392,26,0.011177057408652935,0.000452087238220946,0.0016019649794526422,0.6923076923076923,1.1704586268774082,0.013932977123391255,strict,True,0.45044871794871794
BABYUSDT,1069215.7454,488.1903519791667,structure_mfe30_act075,0.8550000000000001,best_daily_stop_exit_validation_score,48,0.040491636894486316,0.0008740325028798622,0.0028275847127133833,0.6041666666666666,-0.03488541343737028,0.021457927793766984,20,0.018633864971639325,0.0009629280902207826,0.002625513486604559,0.6,1.278648059685048,0.007164291021924063,strict,True,0.43735042735042734
AVAXUSDT,35714002.5111,1784.5893681828704,structure_time_staged_mfe,0.8074999999999999,best_daily_stop_exit_validation_score,57,0.028237092921112872,0.0005413542302516929,0.0014271844660193054,0.543859649122807,-0.09943877026765058,0.004589723018491698,12,0.023539330893778576,0.001967026267309722,0.0029451553263759598,0.5833333333333334,1.794447012830679,0.012340619045784318,strict,True,0.4329487179487179
NAORISUSDT,207391.7038,369.0795302199074,structure_time_staged_mfe,0.7762500000000002,best_daily_stop_exit_validation_score,55,0.15538995677903,0.002909510217630557,0.005483937518420246,0.7272727272727273,-0.11027068018258024,0.14382765935954578,15,0.010108426146958172,0.0007430918999568197,0.003681100058513854,0.6666666666666666,1.1673273411013219,0.01923755735968946,strict,True,0.432457264957265
MITOUSDT,87276.2737,340.163222349537,structure_mfe30_act075,1.0,best_daily_stop_exit_validation_score,46,0.034361188356111017,0.0007986473154793674,0.002451566373642745,0.6521739130434783,-0.10485154306162037,0.0020271015828441374,12,0.03226867489131835,0.002686468608879731,0.002378693681154288,0.75,2.225805716100267,0.013618756221382422,strict,True,0.4276068376068376
REZUSDT,115717.0178,818.2606992013889,structure_mfe50_act125,0.915,best_daily_stop_exit_validation_score,45,0.08676764516907487,0.0019200554173990482,0.0026426987646500652,0.5777777777777777,-0.062361010693924634,0.06641834733735519,11,0.019081908973648032,0.001793894902868813,0.0019838022165387112,0.5454545454545454,1.472979490395182,0.005442776886136702,strict,True,0.426517094017094
RUNEUSDT,232809.6825,1709.5893681828704,structure_mfe30_act075,0.942,best_daily_stop_exit_validation_score,36,0.06382520173010486,0.0017642803591613684,0.0016438393944004934,0.6666666666666666,-0.04798222080805081,0.0503855701839786,8,0.012794950661567661,0.0015972037829916359,0.001523453569457712,0.875,3.016603910460898,0.004554611766049099,strict,True,0.419059829059829
FARTCOINUSDT,16193975.2692,592.2300279050926,structure_mfe30_act075,1.0,best_daily_stop_exit_validation_score,78,0.04010251803518816,0.0005656457179917123,0.003991227558808209,0.6538461538461539,-0.10133522495011038,0.02600309790344979,12,0.013742083391901527,0.0011900843513084627,0.004691894808076969,0.6666666666666666,1.2905366624458818,0.01251303267574988,strict,True,0.4151282051282052
INITUSDT,121277.9243,477.2734769791667,structure_mfe30_act075,0.85,best_daily_stop_exit_validation_score,36,0.11444034096830324,0.0030409242451549215,0.003720575098911217,0.7777777777777778,-0.025017848703824508,0.10961965539076246,7,0.0043444486172541374,0.0006401410803753561,0.001589715131335657,0.7142857142857143,1.2622346962910378,0.01054242475769418,strict,True,0.4114957264957265
SNTUSDT,190535.4055,1006.2364283680555,structure_mfe40_act100,0.8866666666666667,best_daily_stop_exit_validation_score,56,0.03723961396223552,0.0007015544678062078,0.001304303253331974,0.5714285714285714,-0.060118595674028996,0.016445021241696,14,0.020458157879643002,0.001490446358675893,0.002770081857253693,0.6428571428571429,1.46814715732278,0.009126351019499213,strict,True,0.41102564102564104
4USDT,340693.2062,300.07170614583333,structure_mfe40_act100,0.9625,best_daily_stop_exit_validation_score,69,0.3586641029330939,0.0050952518906430535,0.0036239210850802514,0.5942028985507246,-0.07836762995618585,0.3471804745722571,13,0.008524194476974722,0.0006898106050900086,0.0016098901098901006,0.5384615384615384,1.2083331349184747,0.008893531660939535,strict,True,0.40846153846153843
MOODENGUSDT,523137.3315,672.2983265162037,structure_mfe30_act075,1.0,best_daily_stop_exit_validation_score,61,0.023448176549770938,0.000419012480619751,0.003158415841584162,0.6721311475409836,-0.06619767969033319,0.010120894695620386,12,0.013193749306776636,0.0011244074951436793,0.003123244445492391,0.6666666666666666,1.3804775575947787,0.014696151301987426,strict,True,0.39952991452991454
